name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,stations,source
"Kandy, Sri Lanka",2024-09-11,82.5,63.5,70.6,88.1,63.5,71,67.4,90.3,0.001,100,4.17,rain,94.7,14.3,236.1,20.6,8,2024-09-11T05:58:24,2024-09-11T18:09:36,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-09-12,85.3,62.5,71.6,91.3,62.5,72.1,66.9,86.6,0,0,0,,84.5,14.5,186.1,15.9,6,2024-09-12T05:58:15,2024-09-12T18:09:03,0.31,Partially cloudy,Partly cloudy throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-09-13,87,60.2,71.9,94,60.2,72.5,67,85.6,0,0,0,,71.7,14.7,268.6,23.1,9,2024-09-13T05:58:06,2024-09-13T18:08:30,0.34,Partially cloudy,Partly cloudy throughout the day.,"43479099999,43486099999,43476099999,43441099999,43444099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-09-14,81.9,59.3,69.8,88,59.3,70.2,65.8,88.2,0.002,100,4.17,rain,67.7,14.3,259.4,22.5,9,2024-09-14T05:57:56,2024-09-14T18:07:57,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-09-15,82.3,59.3,73.5,85.3,59.3,74.1,67,81.6,0.443,100,4.17,rain,54.3,14.9,274.6,23.7,9,2024-09-15T05:57:47,2024-09-15T18:07:24,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-09-16,83,70.4,76,86.6,70.4,76.7,68.9,79.3,0.036,100,33.33,rain,37.7,15,266.4,23,9,2024-09-16T05:57:37,2024-09-16T18:06:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-09-17,81.8,61.9,74.7,85.1,61.9,75.3,68.2,81.3,0.012,100,12.5,rain,68.9,14.9,258.9,22.3,9,2024-09-17T05:57:28,2024-09-17T18:06:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43479099999,43476099999,43486099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-09-18,83.9,69,75.4,85.9,69,75.8,66.5,75.4,0,0,0,,30.1,15,286.4,24.9,10,2024-09-18T05:57:18,2024-09-18T18:05:43,0.5,Partially cloudy,Clearing in the afternoon.,remote,obs
"Kandy, Sri Lanka",2024-09-19,82.8,67.9,74.9,84.8,67.9,75.3,66.4,76.3,0.008,100,8.33,rain,90,15,271.2,23.4,10,2024-09-19T05:57:09,2024-09-19T18:05:10,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-09-20,83,69,75.5,84.6,69,75.8,66.4,74.9,0,0,0,,92.8,14.9,260.6,22.6,9,2024-09-20T05:57:00,2024-09-20T18:04:37,0.57,Overcast,Cloudy skies throughout the day.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-09-21,83.7,69.7,75.6,86,69.7,76.2,66.7,74.9,0.012,100,12.5,rain,66.4,14.9,257.1,22.1,9,2024-09-21T05:56:50,2024-09-21T18:04:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"43444099999,remote",obs
"Kandy, Sri Lanka",2024-09-22,82.5,70.6,75.3,84.4,70.6,75.6,66.4,75.1,0.012,100,12.5,rain,79.2,15,272.7,23.5,9,2024-09-22T05:56:41,2024-09-22T18:03:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,remote,obs
"Kandy, Sri Lanka",2024-09-23,81.9,69.9,74.8,84.2,69.9,75.3,65.7,73.8,0.004,100,4.17,rain,91.9,15,237.8,20.6,8,2024-09-23T05:56:32,2024-09-23T18:02:57,0.68,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-09-24,84.1,68.8,75.6,86.7,68.8,76.1,66.8,75.4,0.012,100,8.33,rain,38.1,15,282.4,24.3,9,2024-09-24T05:56:23,2024-09-24T18:02:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-09-25,84.1,70.2,76.6,87.1,70.2,77.4,67.7,74.9,0.012,100,12.5,rain,32,14.9,251.3,21.7,8,2024-09-25T05:56:14,2024-09-25T18:01:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"43476099999,remote",obs
"Kandy, Sri Lanka",2024-09-26,86.1,68.8,76.7,87.8,68.8,77.2,67.2,74.7,0.04,100,25,rain,60.1,14.9,270.2,23.5,9,2024-09-26T05:56:05,2024-09-26T18:01:19,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-09-27,83.6,70.4,75.4,86.6,70.4,75.9,68.1,79.4,0.068,100,41.67,rain,83,15,237,20.5,9,2024-09-27T05:55:57,2024-09-27T18:00:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-09-28,86.1,62.7,74.7,88.5,62.7,75.3,68.5,83.2,0.166,100,29.17,rain,84.9,13.4,236.1,20.4,9,2024-09-28T05:55:49,2024-09-28T18:00:15,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-09-29,84.1,69.5,74.9,90.4,69.5,75.8,69.8,85.7,0.157,100,4.17,rain,59.8,13.2,246.4,21.4,9,2024-09-29T05:55:40,2024-09-29T17:59:43,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-09-30,80.7,69.7,73.7,84.1,69.7,74,69.6,87.7,0.796,100,41.67,rain,73.3,11.7,193.4,16.7,8,2024-09-30T05:55:33,2024-09-30T17:59:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-01,85.2,67.7,74.1,90.7,67.7,75.1,69.5,86.9,0.902,100,50,rain,58.1,12.8,267.2,23.1,9,2024-10-01T05:55:25,2024-10-01T17:58:40,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-02,88.2,58.2,74,89.7,58.2,74.4,66.6,79.7,0.362,100,37.5,rain,93.8,12.5,180.9,15.7,10,2024-10-02T05:55:18,2024-10-02T17:58:09,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-10-03,82.3,68.1,74.6,86.3,68.1,75.3,68.4,81.8,0.138,100,16.67,rain,81.5,14.7,261,22.5,9,2024-10-03T05:55:10,2024-10-03T17:57:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43486099999,remote",obs
"Kandy, Sri Lanka",2024-10-04,85.2,67,75.1,87.3,67,75.8,67.5,78.9,0,0,0,,40.8,15,274.5,23.9,10,2024-10-04T05:55:04,2024-10-04T17:57:07,0.05,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-05,87.2,65.9,75,88.1,65.9,75.4,65.1,74.2,0.218,100,45.83,rain,77.3,14,264.2,22.9,10,2024-10-05T05:54:57,2024-10-05T17:56:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-06,82.5,68.6,74.1,85.9,68.6,74.7,69,84.9,0.827,100,50,rain,82.5,14.3,215.4,18.4,9,2024-10-06T05:54:51,2024-10-06T17:56:08,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-07,78.5,69,73.1,78.5,69,73.1,70.2,90.7,0.82,100,83.33,rain,95.9,8.7,162.5,14,7,2024-10-07T05:54:45,2024-10-07T17:55:39,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43476099999,remote",obs
"Kandy, Sri Lanka",2024-10-08,80.5,67.9,72.6,83.4,67.9,72.8,68.1,86.5,2.578,100,62.5,rain,99.9,15,102.7,8.7,4,2024-10-08T05:54:40,2024-10-08T17:55:10,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-09,80.7,68.1,73.1,84.1,68.1,73.4,69.4,88.8,0.171,100,70.83,rain,97.1,12.5,189.1,16.4,8,2024-10-09T05:54:35,2024-10-09T17:54:42,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-10,77.4,68.4,72,77.4,68.4,72,69.5,92.1,1.084,100,75,rain,94.1,11.3,165,14.4,8,2024-10-10T05:54:31,2024-10-10T17:54:14,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-11,76.4,68.6,71.7,76.4,68.6,71.7,68.9,91,0.2,100,79.17,rain,98.1,9.2,129.1,11.2,5,2024-10-11T05:54:27,2024-10-11T17:53:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-12,77.1,68.3,72.3,77.1,68.3,72.3,69.4,91.2,0.249,100,58.33,rain,98.7,7.8,132.2,11.3,5,2024-10-12T05:54:23,2024-10-12T17:53:20,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-13,74.6,67.6,70,74.6,67.6,70,66.9,90.1,0.136,100,58.33,rain,99.8,14.7,80.5,7.1,6,2024-10-13T05:54:20,2024-10-13T17:52:54,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-14,77.1,66.6,70.6,77.1,66.6,70.6,67.4,89.7,0.673,100,4.17,rain,100,10.7,90,7.9,4,2024-10-14T05:54:17,2024-10-14T17:52:28,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43441099999,remote",obs
"Kandy, Sri Lanka",2024-10-15,78.5,67.7,73,78.5,67.7,73,68.7,86.7,0.056,100,33.33,rain,99.2,12.9,148.9,12.8,7,2024-10-15T05:54:15,2024-10-15T17:52:03,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43486099999,remote",obs
"Kandy, Sri Lanka",2024-10-16,81.6,69,74.7,85,69,75.4,68.9,83,0.036,100,25,rain,62,15,238.6,20.4,8,2024-10-16T05:54:13,2024-10-16T17:51:39,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,remote,obs
"Kandy, Sri Lanka",2024-10-17,83,68.3,75.1,86.9,68.3,75.8,68.8,82.2,0.008,100,8.33,rain,39.1,15,260.3,22.3,9,2024-10-17T05:54:12,2024-10-17T17:51:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,remote,obs
"Kandy, Sri Lanka",2024-10-18,82.5,66.1,74.2,86.3,66.1,74.9,68.2,82.8,0,0,0,,28.3,15,255.3,21.9,9,2024-10-18T05:54:12,2024-10-18T17:50:52,0.53,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-19,81.4,53,73.5,83.7,53,73.9,67.1,82,0.02,100,20.83,rain,51,14.8,260.5,22.5,9,2024-10-19T05:54:12,2024-10-19T17:50:30,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-10-20,81.1,68.6,73.8,84.1,68.6,74.2,69.7,87.8,0.19,100,37.5,rain,74.8,14.2,227.2,19.5,9,2024-10-20T05:54:12,2024-10-20T17:50:08,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-21,80.5,69,73,83.1,69,73.2,68.8,87.3,0.509,100,45.83,rain,94.7,10.8,169,14.5,7,2024-10-21T05:54:13,2024-10-21T17:49:47,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-22,78.3,68.1,72.9,78.3,68.1,72.9,70.1,91.3,0.556,100,45.83,rain,96.3,13.4,142.1,12.3,6,2024-10-22T05:54:15,2024-10-22T17:49:27,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-23,80.3,68.8,73.1,84.4,68.8,73.4,70.4,91.7,0.629,100,37.5,rain,90.6,12.8,172.5,15,7,2024-10-23T05:54:18,2024-10-23T17:49:07,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-24,80.9,68.4,73.4,84.2,68.4,73.7,68.8,86.3,0.028,100,20.83,rain,94.4,15,221,19.2,8,2024-10-24T05:54:21,2024-10-24T17:48:48,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-25,81.6,66.8,73.5,84.9,66.8,74,68.8,86.3,0.064,100,37.5,rain,70.5,13.5,235.1,20.3,9,2024-10-25T05:54:24,2024-10-25T17:48:31,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-26,80.3,68.8,73.8,84.7,68.8,74.3,69.2,86.5,0.096,100,58.33,rain,72.8,13.1,213.8,18.3,8,2024-10-26T05:54:29,2024-10-26T17:48:13,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-27,80.7,69,73.9,84.3,69,74.3,69.7,87.4,0.072,100,37.5,rain,68.6,13.4,208.5,17.9,7,2024-10-27T05:54:34,2024-10-27T17:47:57,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-10-28,82.3,67.4,73.1,84.5,67.4,73.5,67.3,83.5,0.111,100,33.33,rain,52,13.9,244.8,21.3,8,2024-10-28T05:54:39,2024-10-28T17:47:42,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-29,80.9,66.5,73.3,84.3,66.5,74,68.5,86,0.197,100,25,rain,69.1,14.6,225.5,19.4,9,2024-10-29T05:54:46,2024-10-29T17:47:27,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,remote,obs
"Kandy, Sri Lanka",2024-10-30,81.8,68.3,74.2,85.3,68.3,75.2,69.1,85.3,0.032,100,20.83,rain,73,14.3,228.8,20,8,2024-10-30T05:54:53,2024-10-30T17:47:14,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-10-31,81.1,68.4,73,85,68.4,73.6,69.1,88.4,0.229,100,45.83,rain,77.3,11.5,211.9,18.3,8,2024-10-31T05:55:01,2024-10-31T17:47:01,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-01,78.7,68.1,71.5,78.7,68.1,71.5,69.2,92.7,0.925,100,87.5,rain,97.7,9,89.7,7.6,4,2024-11-01T05:55:09,2024-11-01T17:46:49,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-02,80.3,67.9,71.8,83.4,67.9,71.9,68.8,91.1,1.464,100,95.83,rain,98.3,14.4,104,9.1,7,2024-11-02T05:55:18,2024-11-02T17:46:38,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-03,81.1,66.3,72.1,84.1,66.3,72.2,69,90.7,0.726,100,70.83,rain,89.4,7.5,172.2,14.7,7,2024-11-03T05:55:28,2024-11-03T17:46:28,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-04,78.2,67.9,71.3,78.2,67.9,71.3,68.9,92.5,0.58,100,62.5,rain,95.9,9.4,159,13.7,7,2024-11-04T05:55:39,2024-11-04T17:46:19,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-05,80.9,66.8,72.1,83.5,66.8,72.4,67.7,87.1,0.087,100,41.67,rain,85.5,12.8,152,13,7,2024-11-05T05:55:50,2024-11-05T17:46:11,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-06,81.2,65,73.1,83.8,65,73.4,66.8,82.3,0,0,0,,31,15,263.1,22.8,9,2024-11-06T05:56:03,2024-11-06T17:46:04,0.16,Partially cloudy,Clearing in the afternoon.,remote,obs
"Kandy, Sri Lanka",2024-11-07,81.1,66.1,73.3,84.1,66.1,74,68.6,86.2,0.06,100,33.33,rain,41.3,15,220.9,19.1,8,2024-11-07T05:56:15,2024-11-07T17:45:57,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-08,78.9,68.4,72.3,78.9,68.4,72.3,70.2,93.3,0.466,100,58.33,rain,87.2,9.5,134.1,11.7,5,2024-11-08T05:56:29,2024-11-08T17:45:52,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-09,81.6,68.1,72.5,86,68.1,72.9,69.2,90,0.056,100,41.67,rain,95.4,14.3,166.5,14.4,7,2024-11-09T05:56:43,2024-11-09T17:45:48,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,remote,obs
"Kandy, Sri Lanka",2024-11-10,81.2,64.3,72.5,84.5,64.3,72.8,67.3,84.9,0.088,100,41.67,rain,47.2,15,218.1,18.9,7,2024-11-10T05:56:58,2024-11-10T17:45:45,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-11,83.2,66.1,73.9,87.2,66.1,74.4,68.9,85.7,0.04,100,33.33,rain,56,14.9,230.9,20.1,8,2024-11-11T05:57:14,2024-11-11T17:45:42,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-12,83.7,69.2,75,87.3,69.2,75.8,69.8,85.1,0.123,100,37.5,rain,71.4,13.7,208.7,18.1,8,2024-11-12T05:57:31,2024-11-12T17:45:41,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-13,82.3,67.7,73,86.2,67.7,73.6,69.4,89.6,0.363,100,41.67,rain,70.6,11.1,206.2,17.7,7,2024-11-13T05:57:48,2024-11-13T17:45:41,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-14,80.9,66.6,72.8,84.6,66.6,73.4,69.5,90.3,0.457,100,50,rain,68.1,10.6,206.4,17.7,8,2024-11-14T05:58:06,2024-11-14T17:45:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-15,79.8,68.4,72.5,79.8,68.4,72.5,70.5,93.8,1.077,100,66.67,rain,92.8,9,131.8,11.4,6,2024-11-15T05:58:24,2024-11-15T17:45:44,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-16,81.8,66.6,73,86.2,66.6,73.6,69.5,89.3,0.048,100,37.5,rain,32.3,12.3,232.2,19.8,9,2024-11-16T05:58:44,2024-11-16T17:45:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-17,81.9,66.3,72.5,84.2,66.3,72.9,67.2,85.2,0.15,100,4.17,rain,72.3,14.1,272.8,23.6,9,2024-11-17T05:59:04,2024-11-17T17:45:50,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"43476099999,remote",obs
"Kandy, Sri Lanka",2024-11-18,80.3,66.5,72.8,83.6,66.5,72.9,68.8,88.2,0.084,100,41.67,rain,69.9,12.8,196.5,16.9,7,2024-11-18T05:59:24,2024-11-18T17:45:55,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-19,81.1,68.4,72.7,85.1,68.4,73.1,69.6,90.6,0.784,100,45.83,rain,97.5,11.2,166.1,14.2,7,2024-11-19T05:59:45,2024-11-19T17:46:01,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-20,80.7,67.9,72.5,85,67.9,72.8,69.8,92,0.717,100,79.17,rain,88.1,8.7,171.9,14.8,7,2024-11-20T06:00:07,2024-11-20T17:46:08,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-21,78.2,68.8,71.8,78.2,68.8,71.8,69.8,93.8,0.764,100,62.5,rain,95.3,8.7,152.6,13.2,6,2024-11-21T06:00:30,2024-11-21T17:46:16,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,remote,obs
"Kandy, Sri Lanka",2024-11-22,79.2,67.4,71.5,79.2,67.4,71.5,68.2,90.2,0.419,100,54.17,rain,91.2,10.2,219.3,18.9,8,2024-11-22T06:00:53,2024-11-22T17:46:24,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-23,78,66.6,71,78,66.6,71,68.3,91.6,0.096,100,50,rain,98.1,14,161.3,13.8,7,2024-11-23T06:01:17,2024-11-23T17:46:34,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-24,74,67.9,69.8,74,67.9,69.8,68.7,96.5,1.136,100,100,rain,99.9,10.8,58.4,5,4,2024-11-24T06:01:41,2024-11-24T17:46:45,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-25,69.9,67.7,68.5,69.9,67.7,68.5,68,98.3,2.663,100,100,rain,100,3.5,30,2.4,1,2024-11-25T06:02:06,2024-11-25T17:46:57,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-26,75.3,64.7,68.9,75.3,64.7,68.9,68.6,98.9,4.098,100,4.17,rain,100,0.7,47.8,4.1,2,2024-11-26T06:02:32,2024-11-26T17:47:09,0.84,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43476099999,43441099999,remote",obs
"Kandy, Sri Lanka",2024-11-27,72.8,62.7,69.9,72.8,62.7,69.9,69.3,98.1,2.849,100,95.83,rain,100,0.2,59.1,5.2,3,2024-11-27T06:02:58,2024-11-27T17:47:23,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-11-28,73.5,59.1,67.9,73.5,59.1,67.9,66.4,95,0.374,100,4.17,rain,100,3.3,100.3,8.7,5,2024-11-28T06:03:24,2024-11-28T17:47:38,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2024-11-29,72.9,65.9,68.9,72.9,65.9,68.9,66.7,92.9,0.808,100,87.5,rain,100,13,72.8,6.2,5,2024-11-29T06:03:51,2024-11-29T17:47:53,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-11-30,72.8,66.6,70,72.8,66.6,70,67.1,90.8,0.127,100,50,rain,99.5,14.2,106.6,9.3,5,2024-11-30T06:04:18,2024-11-30T17:48:09,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-12-01,79.6,67,72.6,79.6,67,72.6,65.5,79.5,0.012,100,12.5,rain,87.8,15,247.3,21.4,9,2024-12-01T06:04:46,2024-12-01T17:48:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,remote,obs
"Kandy, Sri Lanka",2024-12-02,80.9,64.8,71.8,83.2,64.8,72.3,65.3,81,0,0,0,,84.7,15,241.1,20.8,8,2024-12-02T06:05:14,2024-12-02T17:48:45,0.04,Partially cloudy,Partly cloudy throughout the day.,remote,obs
"Kandy, Sri Lanka",2024-12-03,81.1,62,71.4,83.1,62,71.7,64.5,80.8,0,0,0,,63.3,14.9,243.4,21,8,2024-12-03T06:05:43,2024-12-03T17:49:03,0.07,Partially cloudy,Partly cloudy throughout the day.,"43473099999,remote",obs
"Kandy, Sri Lanka",2024-12-04,81,64.7,73.3,85.5,64.7,73.7,67.9,84.5,0.036,100,25,rain,69.5,14.8,224.1,19.1,9,2024-12-04T06:06:12,2024-12-04T17:49:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43476099999,43486099999,43444099999,43441099999,43473099999,remote",obs
